x1,y1,z1,x2,y2,z2,x3,y3,z3
4.181704,-9.577683,1.9950514,66.77794,56.49133,0.45744875,12.008629,0.43589357,-0.39517823
-4.974456,-7.829319,-2.6369166,11.845767,24.496262,30.711336,10.197993,2.7351124,5.4295096
-1.9591261,-8.928633,-0.35925296,-15.213164,-13.943805,-8.411309,7.4269557,4.140989,3.8296363
4.1553593,-13.0384865,-0.24668702,47.950687,49.148197,2.7207422,3.1326857,3.8272414,-5.879773
23.715485,-9.594449,-0.45026368,0.26105714,-1.9040406,-7.32876,3.04886,5.8749833,-8.0305
20.491789,-6.071375,0.07185059,-21.3037,-13.1366825,-7.9059596,2.5363257,5.8510327,-3.2620168
14.166541,-9.860296,0.6011499,7.117998,27.217003,-2.6536818,4.864285,3.2045362,-5.5684204
7.8532696,-12.248131,2.3926246,7.391031,9.546548,9.0891,10.059082,1.1759547,-5.125342
0.27303225,-10.418335,1.9160157,-21.92401,-21.042643,-4.2799,10.904525,1.0442286,-7.1251836
-3.4536183,-5.5516553,-3.4727786,10.739268,15.21077,0.48618898,11.144027,-0.5724097,-9.489068
-1.6741188,-10.044712,0.98914313,6.502478,16.144827,15.572417,12.102035,-1.0106983,-9.192085
8.054451,-14.322217,0.86220706,-4.2224197,-9.836346,-4.366121,13.850399,0.29698244,-5.8510327
23.954987,-8.897498,2.9530592,-8.097562,-16.983084,-12.976216,12.856465,1.6022681,-1.7459693
18.547031,-7.6664577,-1.4849122,46.731625,48.717094,-5.647456,7.335945,2.6153615,-1.5950831
10.521321,-11.572735,0.728086,6.710845,2.8668385,-2.8548634,4.9217653,4.0356083,-2.2106032
2.7662477,-11.644586,2.8548634,-16.535215,-12.521163,-5.240303,4.502637,5.9133034,-3.1901662
-5.8917484,-7.326365,-2.42855,12.17149,1.9423609,-10.530901,3.3338673,6.9862723,-3.4512234
-2.440525,-7.9059596,-0.25866213,11.831397,23.274801,18.233284,1.9016455,6.638994,-4.3349857
4.184099,-13.163028,1.575923,-0.75203615,-5.5253105,-3.5877395,2.5027955,4.8379397,-4.631968
19.07154,-12.133169,2.4045997,-20.702549,-11.920012,-3.65959,5.1852174,1.5064673,-4.4451566
8.646021,-9.323812,3.4344583,24.184908,25.73209,-4.24637,11.278148,1.7172291,-6.2773466
11.275752,-9.632769,-0.44547364,8.971744,10.540482,7.096443,11.55118,-0.46702883,-11.716436
6.2677665,-10.5764065,2.4093897,-16.741188,-12.276871,-2.311194,9.6758795,-0.68737066,-9.814791
0.11256592,-9.4435625,1.7339942,5.8438478,1.0538087,-3.4608033,9.4507475,-0.96040285,-8.425679
-4.1888895,-7.6401124,-0.5292993,8.727451,22.489235,17.356707,11.749967,-0.6011499,-6.447393
2.2297633,-10.2387085,1.7411792,-3.6116896,-6.6653395,-3.1015503,12.707974,1.1903248,-2.2393434
18.44165,-9.299861,3.4248781,-14.437179,-9.481883,-6.327642,11.53681,2.0333717,-0.43589357
17.75428,-5.7312818,5.407954,47.53156,39.05319,2.071692,5.8845634,3.391348,-2.2968237
14.707815,-6.4354177,1.2741505,6.2821364,4.3062453,-1.5591577,3.4464333,5.0487013,-2.4644752
12.296031,-8.8879175,3.1853762,-14.983243,-9.912986,-4.528982,3.2236965,6.342012,-5.9875493
5.4438796,-9.505833,2.9602442,6.2797413,-1.3555812,-2.7710378,1.7459693,6.4138627,-6.2581863
-1.4034815,-7.1611085,-1.8585353,17.416582,23.768175,12.552298,3.2141163,5.158872,-3.9326222
-1.7124391,-6.8497562,-0.4526587,-0.7664063,-4.9361353,-3.288362,6.7491655,3.1087356,-4.8379397
3.9493873,-8.928633,0.47181886,-18.973345,-9.7142,-6.375542,10.777588,2.1411476,-7.1323686
10.001602,-10.459051,1.7411792,39.8172,35.76962,-5.206773,10.001602,1.9806812,-6.1959157
15.852635,-7.7502837,1.7387843,7.422166,4.9002104,3.9972878,11.690091,0.92208254,-3.7458107
16.29811,-6.0833497,-0.60833496,-16.233442,-8.749006,-3.3650026,9.70941,1.1400293,-6.3875175
11.457774,-8.140672,0.5748047,3.657195,0.73048097,-3.4344583,10.96919,1.0178833,-7.549102
8.557405,-8.466394,0.3784131,16.228653,24.093897,7.575447,15.275435,1.7818946,-5.225933
6.5479836,4.3373804,6.0019193,4.0356083,7.288045,4.7780643,3.4727786,5.5636306,6.8928666
6.5048733,4.1793094,6.0689797,3.7098854,7.3096,5.3863993,2.7758276,4.998406,7.486831
6.7755103,4.1553593,6.2510014,3.7122805,7.1060233,5.247488,3.3721876,4.3254056,7.9155397
6.806646,4.7301636,5.7001467,3.3769777,7.1395535,5.376819,1.3723463,3.0081446,9.022039
7.3814507,6.358777,3.9901028,4.521797,7.206614,5.0654664,1.3675562,1.4585669,11.745176
7.668853,4.8331494,-0.23950197,4.631968,7.443721,6.5240335,1.2046949,1.7435743,14.03721
4.7157936,0.26345217,-0.8286768,2.8764186,6.710845,4.416416,-1.1687696,-0.35685793,6.337222
6.207891,-5.3217335,1.8729054,1.0059083,5.726492,0.059875492,2.8596535,-4.663103,-15.095809
7.7239385,-8.334668,2.6776319,-4.287085,3.8631666,2.2417383,9.699829,-4.840335,-8.183782
11.338023,-8.916658,3.410508,40.923702,19.931353,1.6549586,8.495134,-3.6859353,-9.735755
12.446917,-7.414981,3.547024,7.1203933,2.4045997,-5.4199295,14.968873,-2.5962012,-6.816226
11.824212,-6.327642,2.8500733,-16.334034,-6.9072366,-4.711004,14.152171,-1.1831397,1.3962965
10.322535,-6.6437845,3.1255007,-9.7621,-7.5251517,-4.4116263,6.368357,-0.033530276,-6.1575956
12.89239,-6.1575956,3.2524366,53.095192,23.646029,11.484119,-0.35685793,3.7601807,-5.609136
11.673326,-8.071217,2.3566992,12.14275,6.454578,1.334026,4.045188,7.101233,-4.030818
7.192244,-8.004155,1.8753004,-8.583751,-5.2115626,-6.4186525,1.4298267,5.6714063,-0.80712163
4.1314087,-5.6522465,0.41912845,-19.816393,-8.064031,-4.0427933,2.792593,1.583108,-4.840335
2.1674929,-4.2799,-1.219065,30.754448,18.350641,0.5029541,10.399176,-2.1124072,-7.783814
3.0823903,-4.9409256,0.18920656,9.010064,12.652888,5.721702,8.51669,-3.7050953,-7.6592727
9.024434,-7.544312,0.122146,-0.5508545,-1.1615845,-2.1435425,6.856941,-5.039121,-10.399176
11.788286,-6.6270194,2.7279274,-18.958975,-6.3084817,-7.812554,6.119275,-3.899092,-12.731924
11.074571,-6.3012967,2.7255323,2.9530592,-5.0343313,-4.533772,8.746612,-3.2572267,-11.213482
12.897181,-5.3408937,3.6068995,34.521812,28.270811,2.1531227,14.688656,-2.0261867,-4.608018
12.308006,-5.7935524,1.4106666,2.2680836,1.22625,-5.130132,10.799144,0.38080812,-0.4622388
12.887601,-6.809041,1.3651612,-16.710052,-6.809041,-4.1002736,3.8751419,2.3662794,-1.8705103
8.686736,-7.6161623,1.6860938,1.4370118,-6.236631,-3.2692018,2.8500733,5.249883,-4.380491
4.8020144,-6.332432,1.3915064,41.716454,35.776802,1.3292359,4.026028,6.9024467,-4.7948294
2.1267774,-4.670288,-1.6501685,5.4031644,4.2272096,-3.891907,2.8548634,5.9133034,-2.8452833
2.5387208,-4.8594947,-0.21315674,-11.805052,-5.48699,-1.5639478,2.0381618,1.8465601,-4.7780643
8.171807,-7.711963,0.086220704,-4.009263,-5.125342,-3.8440065,8.346643,-1.3268409,-10.253079
11.53202,-7.6209526,1.0466236,48.010563,36.904858,-3.0967603,4.1242237,-3.0105398,-5.9468336
13.883929,-6.2773466,2.543511,2.8740237,4.7133985,-1.5328126,8.981323,-4.9002104,-14.853911
12.684024,-5.261858,-0.019160157,-11.946358,-2.8357031,-0.6466553,7.1778736,-3.6548,-12.331956
12.904366,-5.870193,1.1639795,-3.4488282,-4.1625443,-7.3622904,9.038804,-3.0249097,-10.243499
12.686419,-7.230564,0.9627979,49.85473,34.378113,1.4729371,13.735437,-2.0285816,-7.9706254
8.58854,-7.862849,1.6142433,5.9300685,7.101233,0.4742139,13.802498,-0.57719976,0.97237796
4.6678934,-6.248606,1.1448194,-9.951306,-3.1135256,-3.4344583,4.981641,1.8609302,0.7448511
2.672842,-4.0787187,-0.6993457,-6.6126494,-4.0356083,-5.750442,3.283572,3.1566358,-3.391348
3.6308498,-4.026028,-0.86220706,20.410357,13.548626,-0.9436377,3.5110989,4.7876444,-10.130933
7.204219,-6.2989016,-0.102985844,6.983877,14.8108015,4.7469287,-0.4239185,3.391348,-7.192244
11.409874,-7.398216,1.1783496,-3.7338357,-1.81782,-1.4130616,3.0656252,-1.1352394,-6.67971
12.221786,-6.375542,1.6836988,-11.692486,-5.9468336,-5.975574,13.414505,-1.6813037,-6.0282645
13.673167,-5.3289185,1.6860938,7.192244,7.8484793,-6.085745,11.184742,-2.9889846,-7.278465
13.721067,-5.8198977,0.58677983,3.3051271,17.078884,13.1438675,11.941567,-3.178191,-8.169412
12.324771,-7.158714,1.1759547,-4.071533,-1.2525953,-3.9877076,12.537928,-2.6177564,-8.229287
7.429351,-7.671248,1.9639161,-13.088782,-5.7001467,-3.6452198,16.238234,-1.6789087,-4.373306
3.8320315,-5.879773,0.80233157,1.8106349,-0.14130616,-3.7697608,8.147857,1.341211,3.159031
2.574646,-4.0523734,-0.60354495,17.05254,28.57498,13.788128,3.9182522,3.8272414,2.3950195
4.038003,-4.9720607,-0.64186525,3.175796,4.591253,-4.3637257,3.175796,4.3493557,-4.8331494
8.205338,-7.1156034,0.6011499,-9.884246,-3.9853127,-2.936294,2.8692336,5.343289,-9.352551
-2.196233,4.960086,7.1251836,6.1240654,5.3217335,5.7911572,4.0356083,5.343289,7.436536
-0.6346802,2.4908204,11.213482,5.4438796,5.118157,6.2270513,2.8596535,4.9552956,8.49753
1.3196558,0.3281177,8.643626,7.561077,6.09772,7.2688847,3.0967603,5.374424,8.267608
2.1243825,1.9734962,7.89638,11.58471,7.180269,9.445957,4.2367897,4.6032276,6.9551373
2.2225783,1.7603394,13.5797615,4.0930886,0.7711963,-1.9136207,8.164622,3.6236646,-0.098195806
5.8031325,2.7422974,10.574012,-27.652897,-5.961204,0.5484595,6.615044,0.45505372,-9.616004
3.915857,3.7458107,5.829478,37.01742,26.714048,25.229137,7.0126176,-1.0609937,-6.6509695
2.3327491,1.9950514,-0.19878663,18.93742,0.94603276,0.9627979,7.070098,-2.6177564,-4.8594947
5.5061502,-3.4488282,1.4034815,-28.402538,-28.05526,-0.17004639,10.554852,-3.1326857,-8.363408
6.8186207,-6.3707523,3.056045,18.87036,-2.6560767,-4.9529004,18.15425,-3.175796,-5.989944
8.911868,-8.384964,3.6236646,17.222586,21.126469,18.659597,14.267132,-2.0501368,-0.019160157
9.201666,-9.189691,3.4631984,-6.3060865,-15.737674,-5.230723,5.261858,0.00239502,-4.258345
10.665023,-8.344249,1.3962965,-1.1280543,-21.071383,-6.3923073,2.0501368,3.5925295,-4.1864944
10.962005,-7.814949,0.95561284,51.969532,56.323677,-6.686895,3.3721876,4.9792457,-6.6174393
10.638678,-8.076006,2.2393434,2.9626393,-4.646338,-7.7239385,2.2345533,3.8440065,-4.157754
8.796907,-8.3250885,1.3507911,-30.119766,-19.41882,-5.836663,5.360054,-1.3891114,-5.822293
6.198311,-8.490345,1.4944923,33.851208,37.28806,-11.970308,13.728252,-2.4644752,-8.804092
4.152964,-7.589817,1.1424243,9.019644,6.720425,-7.917935,11.000325,-2.7470875,-6.100115
2.9698243,-6.588699,0.23950197,-15.991546,-19.849922,1.5926881,9.654325,-2.2249732,-8.459209
3.0225148,-6.706055,-0.14370118,10.104588,-4.605623,-2.5291407,8.255632,-2.0405567,-8.849598
4.2751102,-8.270002,0.100590825,9.996812,27.91635,25.5357,13.311519,-1.7603394,-8.677156
7.0102224,-9.616004,2.4620802,-4.133804,-12.566668,-3.6164796,14.334192,-0.6394702,-3.8416114
11.64698,-8.5502205,1.1903248,-2.335144,-14.111456,-4.785249,8.871153,1.0657837,-1.2573853
10.6817875,-7.9562554,0.5125342,34.526604,46.875324,7.031778,5.623506,3.2141163,1.2909156
10.193204,-8.313113,0.91010743,1.0873389,-1.1615845,-7.695198,5.5324955,4.655918,-1.3603711
8.703502,-9.060359,1.4010864,-21.641397,-15.7113285,-4.2248144,4.87626,5.613926,-2.2896388
6.3994923,-9.031619,1.1352394,21.100122,30.153297,-5.079837,4.749324,5.6354814,-2.8524685
3.6979103,-7.793394,0.54366946,6.4042826,10.621912,-5.096602,5.223538,3.3673975,-5.415139
2.411785,-6.143225,-0.7113208,-9.869876,-13.735437,-1.9160157,7.7550735,0.87897223,-3.657195
3.173401,-6.205496,-0.38320315,5.489385,-8.787327,-3.0967603,8.428074,-0.9651929,-3.2308815
5.47262,-7.6041875,-0.18920656,25.720116,39.103485,10.061478,13.395345,-1.4441968,-9.273516
7.0030375,-9.244776,0.5340894,-0.102985844,-0.81909674,-5.362449,12.415782,-1.8106349,-11.852952
8.380174,-9.108259,1.1831397,-14.791641,-9.687855,-3.8080812,8.138277,-2.208208,-9.436378
9.793235,-8.109536,0.2945874,4.2152348,7.676038,-3.2093263,13.35942,-1.9902613,-7.8197393
10.564431,-8.138277,0.2706372,5.822293,21.859344,10.475816,12.928316,-0.004790039,-1.705254
9.778865,-8.952583,0.7424561,-0.8334668,-0.043110352,1.3388159,8.147857,1.9423609,-0.86939216
7.683223,-9.623189,0.5628296,-15.435902,-8.940608,-10.36325,3.647615,3.8056862,-1.3675562
5.2594633,-8.753797,0.09101075,11.637401,11.256593,-0.9963282,2.8093581,5.9061184,-2.8452833
2.5147705,-6.974297,-0.117355965,0.24189699,14.063556,6.205496,5.388794,6.4090724,-3.2572267
1.9591261,-5.599556,-0.89573735,-4.143384,-5.841453,-0.20597169,2.7279274,5.767207,-4.5577226
3.9589674,-6.720425,-0.7783814,-2.4141798,-7.3790555,-1.6765138,4.169729,2.562671,-5.2043777
6.215076,-8.49753,0.36883304,27.413395,31.410683,6.7539554,7.3622904,1.1304493,-3.4847536
6.581514,-9.730965,2.3327491,3.8535867,9.137,-2.818938,9.462723,-0.17483643,-7.1227884
10.629097,-8.701106,2.0046315,-4.88105,-0.8765772,-2.0118165,10.942844,-2.3854396,-10.051897
10.166859,-7.9802055,0.09340577,-7.9227247,-5.118157,-2.5051906,9.08431,-1.9830762,-10.921289
9.69504,-8.454419,0.8167017,30.905333,32.711178,3.166216,9.347761,-2.1627028,-9.608819
8.916658,-9.254355,0.86220706,3.9302273,10.197993,0.64186525,13.51749,-1.104104,-6.6916847
6.4090724,-9.3309965,1.0681788,-5.1061816,-3.3051271,-2.6153615,12.118799,0.88376224,-1.4801221
4.143384,-8.01613,0.58677983,-3.8895118,-5.982759,-3.5757644,6.71324,2.4764502,-1.5328126
2.574646,-6.356382,-0.36883304,16.331638,28.462414,17.921932,2.2201831,4.263135,-3.5542092
2.8859987,3.0368848,10.854229,2.2537134,6.964717,6.2581863,3.297942,5.5157304,5.455855
4.670288,4.509822,8.885523,2.943479,6.1863356,7.3886356,2.42855,5.7312818,7.7694435
9.357342,5.372029,6.8832865,3.5206788,6.7300053,8.243657,0.06466553,4.8211746,7.3718705
6.4186525,3.5134938,5.372029,2.4692652,8.509504,8.2197075,1.7794995,5.43909,7.3958206
1.7124391,-0.035925295,2.7015822,2.5914114,6.231841,4.0523734,3.8631666,5.942044,3.3650026
7.932305,-5.745652,2.6393116,-4.3230104,-0.021555176,-3.2524366,1.9974464,3.791316,3.527864
7.8772197,-8.265213,4.4619217,16.97111,12.25771,-3.0416749,8.669971,-1.2070899,-11.177557
9.14179,-9.546548,1.3723463,23.538254,9.010064,26.16559,8.851993,-3.7458107,-10.595567
11.898458,-9.584868,6.13604,-12.727135,-24.908205,-13.230088,9.216036,-5.0750465,-9.977652
10.645863,-7.556287,1.223855,13.213324,-17.617764,-11.414663,16.525635,-4.9409256,-7.462881
9.390872,-7.9945755,2.680027,32.58903,36.025887,46.221485,19.897823,-6.720425,1.341211
11.860137,-8.109536,2.1219873,-0.33290774,-6.071375,-5.961204,2.6177564,-4.30385,-4.277505
9.321417,-8.713081,1.9830762,-21.40908,-14.669496,-2.1507277,2.3830445,1.3962965,-12.073294
5.7935524,-7.5059915,1.6884888,30.000015,31.197525,0.25147706,1.1472144,3.9374123,-11.249407
3.1494508,-5.894143,0.4766089,7.30481,9.419612,-8.210127,0.07664063,1.3723463,-6.375542
2.9961696,-4.6271777,-0.050295413,-10.605147,-13.218113,-1.8202149,6.2773466,-2.4453151,-8.401729
3.5661843,-5.223538,0.24668702,6.330037,-7.917935,-8.023315,11.577525,-2.955454,-10.995535
6.792276,-6.998247,1.2046949,20.65465,35.11099,33.427288,11.455379,-5.7815776,-12.83012
10.061478,-7.8197393,1.3915064,1.4226416,-2.5962012,-2.4333398,10.791959,-5.1900077,-10.887759
11.268567,-7.6089773,1.9447559,-22.704786,-13.357024,-7.1251836,19.330204,-3.6021094,-4.976851
10.698553,-6.974297,1.6621436,13.409715,19.054777,-6.6413894,4.4523416,-0.60833496,-0.5388794
11.692486,-6.976692,1.4394068,7.398216,11.967913,4.86189,1.2885206,2.7590625,-4.8187795
10.688972,-7.7407036,2.3854396,-3.0991554,-8.650811,0.39517823,5.120552,5.142107,-8.794512
8.62207,-7.8891945,1.9950514,-4.893025,-11.848162,-5.611531,1.223855,4.3206153,-5.927674
5.4510646,-6.706055,1.5064673,38.449646,35.2978,0.5987549,1.4873072,-0.25866213,-6.0402393
3.7386258,-5.151687,0.21555176,5.3313136,10.41115,-13.115128,13.115128,-3.8535867,-7.699988
2.4141798,-4.766089,0.7232959,-5.101392,-6.744375,-1.1184741,11.1176815,-3.899092,-8.598121
4.4667115,-5.633086,1.1136842,-9.869876,-9.280701,-5.7839723,12.28645,-4.536167,-12.070899
7.2760696,-7.527547,1.3675562,34.22962,35.14691,3.0919704,14.772481,-3.3865578,-8.442444
9.759705,-8.150251,0.5939649,6.2270513,10.528506,-10.1189575,13.96536,-0.8885523,1.5543678
10.720108,-7.8724294,1.6262183,-4.6750784,-5.0846267,-1.3939015,5.5516553,1.7028589,-0.7089258
14.01805,-6.423443,1.101709,-8.899893,-7.862849,-3.906277,3.3314724,3.0608351,-4.984036
9.836346,-7.1706886,0.21555176,33.245266,30.787977,-0.09580079,5.0199614,3.9853127,-12.624148
10.791959,-7.862849,1.7483643,6.744375,8.57896,-9.172925,1.456172,2.1124072,-6.0498195
9.110655,-8.205338,1.3627661,-5.7839723,-6.4114676,-1.954336,8.155042,-0.3879932,-4.7229786
6.11209,-7.182664,1.6405884,-2.6057813,-6.9096317,-1.9375709,13.002562,-0.51732427,-4.378096
4.5840673,-5.709727,0.9196875,34.22004,31.312487,10.011182,14.08032,-2.8285182,-8.705896
2.929109,-4.524192,0.10538086,6.4258375,9.666299,-8.126302,11.357183,-3.3626075,-6.461763
4.8451247,-5.49178,-0.4382886,-6.207891,-5.4414845,-2.3303542,16.875309,-2.9698243,-4.514612
7.311995,-6.672525,0.80233157,-7.7526784,-7.8580594,-4.054768,13.258829,-0.5508545,3.0799952
9.1202345,-7.709568,1.2310401,30.895754,33.712296,3.5973196,7.6425076,1.6573536,4.1170387
9.75731,-7.5970025,0.8095166,6.576724,9.16095,-10.665023,3.9661524,1.9567311,-2.9865894
12.16191,-6.9958525,1.710044,-7.9706254,-4.754114,-3.3482375,2.4644752,2.680027,-10.039923
10.27224,-7.311995,1.3747413,-3.166216,-4.670288,-2.4956105,0.847837,2.7422974,-11.860137
11.060201,-7.699988,1.9998415,27.633736,31.286142,9.460327,1.7435743,-1.0298585,-4.639153
8.552615,-7.822134,2.0046315,7.6161623,9.505833,-7.31918,11.658956,-3.7314405,-6.3228517
5.6977515,-6.9144216,1.8537452,-6.4258375,-4.253555,-2.2393434,10.808723,-4.3206153,-4.9696655
3.8248463,-5.0846267,0.364043,-3.8200562,-5.022356,-2.2369483,15.558047,-3.3937428,-10.873389
3.4584084,-4.399651,0.2778223,28.498339,28.280392,5.757627,13.900694,-1.7172291,-4.8211746
5.240303,-5.0918117,0.14130616,7.479646,11.989469,-6.430628,11.306888,1.343606,1.4489869
4.8187795,4.311035,7.606582,5.0367265,4.976851,7.3311553,3.2668068,4.727769,7.90117
5.1804276,3.9661524,6.6270194,7.647298,6.0402393,7.805369,2.926714,4.636758,9.295072
3.781736,3.4655933,7.4101906,8.308323,5.999524,7.7622585,3.4919386,5.101392,7.537127
6.5288234,6.0354495,6.8928666,0.49337405,4.758904,-0.6682105,5.0702567,5.4462748,6.4905033
8.121511,4.0930886,0.4143384,-1.9878663,1.1879297,-3.2811768,3.537444,4.8499146,3.5134938
1.575923,0.17483643,2.064507,-0.847837,5.6450615,-3.8703518,0.21076173,-1.8034497,-9.3453665
-1.1424243,-7.3096,25.17884,27.399025,24.953709,23.375391,6.339617,-2.938689,-9.307046
-2.3471193,-3.3793726,5.103787,1.9926564,-4.792434,-3.7266505,7.031778,-3.3171022,-7.2281694
9.158555,-8.729847,4.648733,-21.80905,-12.789405,0.8669971,9.177715,-3.7577858,-8.866363
13.146263,-4.9648757,4.102669,11.02188,16.386724,-8.375383,16.28374,-3.5110989,-7.1443434
12.133169,-6.3228517,1.9734962,9.833951,13.208533,10.181229,15.395186,-2.565066,1.9830762
15.308966,-6.981482,0.64186525,-12.676839,-13.570181,-3.7003052,4.2080493,0.6322852,-3.178191
10.027947,-8.8879175,0.46463382,2.3998096,-8.035291,-2.8668385,3.9685476,3.5805542,-6.2342362
5.029541,-7.7311234,0.55803955,39.762115,37.127594,6.9048414,2.4213648,5.3025737,-4.768484
3.3937428,-5.601951,0.37122804,2.0213966,0.7448511,-10.844649,2.8380983,5.5301003,-5.824688
3.3099172,-5.079837,-0.35925296,-21.306095,-13.335469,-0.5029541,1.6813037,1.8034497,-5.601951
5.704937,-6.6485744,-0.5604346,11.826607,10.262659,-5.582791,5.7887626,-3.8703518,-6.217471
7.455696,-8.286768,1.1280543,5.6498513,19.342178,15.105389,11.879297,-4.119434,-10.425521
11.405084,-7.556287,0.8765772,-2.682422,-7.4006104,1.8824854,10.653048,-5.4582496,-9.350157
12.106824,-6.552774,1.961521,-10.756033,-12.597803,-4.0763235,8.899893,-5.0726514,-9.865086
11.098521,-6.382727,1.4585669,31.240637,43.44326,-1.8226099,6.710845,-3.6859353,-9.182506
11.625425,-7.0221977,1.7268091,6.0186844,8.162227,-10.205178,12.449312,-3.8008962,-8.334668
10.8925495,-8.2125225,1.5160475,-7.28565,-7.575447,-1.7220191,11.802657,-1.9351759,-4.191284
7.311995,-8.351434,1.2046949,-8.320298,-10.135723,-3.4751735,8.832832,0.64186525,-2.3614893
4.782854,-6.6413894,0.69695073,27.269693,37.0294,-4.6918435,5.6977515,2.9985645,-1.3220508
2.9817994,-5.029541,-0.045505375,4.9576907,11.737991,-7.810159,4.9481106,4.9648757,-1.6789087
3.408113,-4.984036,0.62749517,-6.1384354,-7.656878,-0.8861573,3.3626075,5.8893533,-5.5396805
6.2869267,-5.489385,0.14849122,-6.6581545,-8.600515,-0.9412427,3.9733377,6.9240017,-4.1098537
9.14658,-7.7526784,1.9351759,24.857908,33.559013,-4.493057,2.2273684,6.1935205,-5.9707837
10.224339,-7.704778,2.2106032,5.637876,13.883929,1.9016455,1.0250684,3.6212697,-6.8952613
10.133328,-6.7635355,2.2728736,-4.6607084,-7.8484793,-1.477727,4.095484,-0.3161426,-5.0654664
11.529625,-5.9564137,1.0035132,-11.050621,-9.259146,-2.8261232,10.791959,-0.1820215,-7.7478886
11.433824,-6.593489,1.0585986,32.48844,38.459225,-0.6777906,8.202942,-1.7268091,-7.829319
10.700948,-7.565867,1.3843213,3.4488282,9.024434,-11.1104965,9.438772,-2.926714,-9.457932
8.459209,-7.831714,1.3891114,-9.934542,-10.087823,0.48139894,7.168294,-3.8056862,-7.429351
6.327642,-6.7563505,1.1999048,1.1711646,-5.7791824,-3.9206471,8.782537,-3.537444,-13.974939
4.4499464,-5.134922,0.20357667,26.752369,36.368374,-1.7699195,10.312955,-3.1231055,-9.812395
3.1159205,-4.4691067,0.14370118,7.201824,9.362132,-7.668853,11.879297,-2.4501052,-6.06419
5.958809,-5.031936,0.17962648,-8.188572,-7.6017923,-1.0178833,10.717712,-0.7209009,-3.6907253
8.018526,-6.5216384,0.94603276,-3.887117,-7.230564,-3.6380348,9.592053,1.6310084,-2.1603076
9.472302,-7.074888,1.2933106,42.839718,37.82694,-7.5706573,7.9083548,2.5914114,-1.5232325
12.0182085,-6.1456203,0.98914313,4.8906302,7.278465,-9.553733,3.652405,4.5960426,-3.8655617
12.133169,-5.7312818,0.5460645,-7.278465,-4.5696974,-1.4968873,4.6654983,5.815108,-5.0367265
10.854229,-6.4330225,1.6070582,-4.9361353,-4.679868,-3.5829494,4.1793094,6.7874856,-4.639153
10.229129,-6.701265,1.6046631,33.89911,35.618732,-0.5484595,4.2128396,6.70845,-4.0523734
8.691526,-7.0581226,1.7651294,6.68929,10.672208,-8.770562,2.943479,5.637876,-5.216353
6.1815457,-6.13604,1.1711646,-4.026028,-3.4608033,-0.16765137,2.8333082,3.187771,-4.792434
6.1935205,-6.0617948,1.2046949,-9.417217,-6.231841,-2.3590944,6.734795,0.34967285,-6.799461
3.65959,-4.4571314,0.15328126,19.121838,27.116413,-5.9180937,9.208851,-0.33530274,-6.5072684
5.997129,-5.113367,0.13651612,3.4631984,13.304334,-3.3171022,8.686736,-2.0453467,-6.119275
5.4534597,5.53489,4.981641,6.591094,5.4534597,4.87626,4.4523416,7.165899,6.466553
6.143225,5.4822,4.3134303,6.799461,5.8007374,6.0426345,4.064348,6.567144,6.4066777
6.1647806,5.613926,4.9313455,8.698711,5.5229154,5.4462748,3.9445972,5.5301003,5.640271
4.7397437,5.4414845,2.064507,1.2645704,1.0106983,0.48379397,3.7218604,5.52052,5.774392
2.9530592,2.931504,-3.6236646,8.042476,9.101074,-3.4512234,5.52052,5.716912,2.8955786
5.640271,-4.761299,1.5040723,21.37555,17.471668,12.415782,7.220984,5.0774417,2.7542725
14.02763,-10.765614,10.540482,5.5324955,-8.0999565,1.0753639,4.761299,2.8357031,-3.1566358
15.172449,-7.8580594,3.2548318,-27.279274,-12.212205,1.4274317,6.5360084,-0.87897223,-7.3479204
9.031619,-6.912027,2.6656568,18.410517,2.6177564,-13.129498,8.202942,-1.9040406,-8.51669
8.313113,-6.5336137,8.346643,13.756992,18.470392,6.809041,6.864126,-2.7614577,-7.4964113
9.740545,-6.1623855,1.3771362,0.028740235,-10.36804,-0.87897223,11.639795,-2.955454,-9.522598
11.03625,-6.7563505,2.8740237,-25.05909,-12.743899,-1.1975098,12.406201,-1.585503,-5.8845634
9.536968,-7.441326,2.0405567,38.21254,35.235527,-12.367882,10.638678,0.10538086,-2.4884255
7.0174074,-5.8965383,1.0681788,8.375383,7.6496925,-6.622229,9.172925,1.9758912,-2.5267458
6.231841,-6.806646,0.9148975,-9.139395,-12.672049,-0.16286133,4.0787187,3.999683,-0.5364844
4.646338,-4.864285,0.3161426,1.3795313,-6.133645,-2.2225783,3.2165112,4.9624805,-3.1255007
4.5792775,-4.7062135,0.5221143,25.447084,39.026844,-9.807606,6.3899126,7.0916533,-2.672842
6.7755103,-5.455855,0.021555176,6.0498195,10.432706,-8.6627865,5.961204,7.7646537,-0.24908204
7.407796,-6.3803325,1.1927198,-7.8868,-9.333391,-1.710044,5.0654664,6.8521514,-1.3268409
10.109378,-6.854546,1.8585353,0.488584,-7.434141,-0.82388675,3.6092947,4.622388,-4.888235
9.220825,-6.72761,1.0130934,25.317753,41.065006,-6.4210477,6.576724,2.9410841,-3.8008962
10.068663,-6.3084817,0.9651929,3.8655617,9.366921,-7.9921803,9.1130495,2.8668385,-2.2728736
